"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.4030298219332e-227,0.821124929913999,0.787,0.693,2.07182835948293e-222,"0","MTPN"
3.52394235371103e-225,0.660415780437312,0.88,0.65,1.14024202739028e-220,"0","RGS18"
2.17117064665051e-219,0.620220931125438,0.822,0.801,7.02525686136707e-215,"0","HLA-A"
1.41588332494643e-214,0.450842622900512,0.948,0.938,4.58137367452916e-210,"0","MT-ND2"
6.63327187599477e-214,1.05438599766584,0.656,0.429,2.14632778091563e-209,"0","CD9"
2.81198025569744e-206,0.799747594595733,0.757,0.589,9.09872451336021e-202,"0","MARCH2"
2.30089735974046e-201,0.327019011462145,0.985,0.984,7.4450135869122e-197,"0","FTL"
9.61509594937107e-201,0.450370505636806,0.881,0.851,3.111156596338e-196,"0","PTMA"
2.47366622629133e-199,0.811525791046256,0.757,0.598,8.00404180841086e-195,"0","PGRMC1"
1.53205130033887e-197,0.840413891565375,0.743,0.619,4.95725839250649e-193,"0","TIMP1"
2.35991616371481e-197,0.884974228775735,0.728,0.646,7.63598073093202e-193,"0","CFL1"
3.94344601223424e-190,0.295656048665766,0.965,0.956,1.27598082617863e-185,"0","MT-CO2"
8.63402554560696e-189,0.357710317797424,0.95,0.937,2.79371164579204e-184,"0","MT-ATP6"
1.53726527640821e-184,0.615136437787921,0.782,0.76,4.97412925487406e-180,"0","HMGB1"
3.86664702607019e-184,0.595544560691772,0.823,0.768,1.25113097822553e-179,"0","RAP1B"
4.21686219493359e-181,0.757120029734458,0.752,0.641,1.36445010041466e-176,"0","YWHAH"
1.16861208408809e-179,0.695017557663469,0.773,0.63,3.78127812048383e-175,"0","RUFY1"
1.42030948836213e-174,0.262649235369324,0.965,0.963,4.59569541149335e-170,"0","MT-CO1"
7.52286096305674e-174,0.648446801263099,0.797,0.724,2.43417212181627e-169,"0","KIF2A"
8.28549607659948e-165,1.22313482951128,0.561,0.358,2.68093796550529e-160,"0","FCER1G"
8.0578248068734e-163,0.807948608504168,0.719,0.651,2.60727037276003e-158,"0","LAMTOR1"
1.02015326045637e-157,0.952747848621135,0.647,0.51,3.30090990485868e-153,"0","TPM1"
3.76299489616563e-157,0.714650333032522,0.743,0.663,1.21759225855231e-152,"0","MTURN"
6.26380727483409e-155,1.04698944164427,0.575,0.384,2.02678011991807e-150,"0","ITGA2B"
1.38622095413363e-152,0.314731360446152,0.904,0.901,4.48539514129018e-148,"0","MT-CYB"
9.81220002163494e-150,0.859660096882684,0.691,0.582,3.17493356100042e-145,"0","CST3"
2.42208608496987e-145,0.727279606497825,0.72,0.68,7.83714394513702e-141,"0","ARPC5"
3.2098492392136e-144,0.733000786745174,0.666,0.502,1.03861091833234e-139,"0","GRAP2"
1.61043750097399e-139,0.56876228269708,0.78,0.77,5.21089262190155e-135,"0","GPX4"
2.56238105635421e-139,1.05429479823648,0.577,0.416,8.29109638404531e-135,"0","FLNA"
5.66033768918921e-135,0.856486031160469,0.592,0.421,1.83151546609095e-130,"0","CTTN"
5.05078287767441e-134,0.27236624667493,0.913,0.922,1.63428181572911e-129,"0","MT-CO3"
1.4048435519015e-118,0.883551111000353,0.626,0.536,4.54565228088768e-114,"0","ITGB1"
4.5211204073502e-116,0.563441653324264,0.747,0.743,1.4628989302063e-111,"0","PRDX6"
2.18680965857009e-115,0.615188747478442,0.719,0.704,7.07586001223522e-111,"0","DYNLL1"
2.2896307629698e-115,0.656527510445561,0.7,0.674,7.40855825974138e-111,"0","CALM1"
4.77587972444933e-115,1.12398383495108,0.526,0.385,1.54533140244007e-110,"0","PARVB"
3.10048873008717e-113,0.566691943543854,0.717,0.561,1.00322513839431e-108,"0","ACRBP"
1.2077754732213e-111,0.688519667120376,0.669,0.66,3.90799909870215e-107,"0","ARHGDIB"
3.45550963538111e-107,0.655489680168833,0.681,0.679,1.11809925272027e-102,"0","TPM3"
1.55459942247546e-106,0.718341873219378,0.647,0.568,5.03021735130384e-102,"0","PDLIM1"
1.09041419499662e-105,0.635427149703249,0.68,0.683,3.52825321075056e-101,"0","UQCRH"
4.25859249568529e-105,0.811602769011174,0.599,0.476,1.37795277382889e-100,"0","RNF11"
3.72655818888629e-101,0.668061347429202,0.67,0.622,1.20580243317794e-96,"0","MAX"
1.67185608219638e-99,0.683139935355217,0.668,0.653,5.40962472516283e-95,"0","CD99"
2.48886814184534e-99,0.787169378715289,0.633,0.586,8.05323064656897e-95,"0","BEX3"
2.96655554396003e-98,0.304370721712784,0.841,0.875,9.59888377359146e-94,"0","MT-ND4"
2.65247578251343e-97,0.957968643878901,0.485,0.328,8.58261588947872e-93,"0","AP001189.1"
3.0419276368385e-93,0.620732581783244,0.677,0.675,9.84276525451832e-89,"0","YWHAZ"
3.03062047932904e-92,0.6168588524461,0.638,0.503,9.80617868496497e-88,"0","MAP3K7CL"
2.82121318454074e-89,0.839081925938559,0.554,0.464,9.12859950121849e-85,"0","ILK"
8.58609697960369e-89,0.849066019645697,0.601,0.561,2.77820339969036e-84,"0","FKBP1A"
2.09415401469739e-88,0.971850052082961,0.568,0.505,6.77605414535633e-84,"0","TRAPPC1"
3.74492667263722e-87,0.73437586741264,0.635,0.609,1.21174592346523e-82,"0","SH3BGRL"
7.78706189025654e-87,0.59806774083245,0.656,0.678,2.51965961583031e-82,"0","PFN1"
4.89589315929242e-83,1.16066122821638,0.417,0.28,1.58416414955225e-78,"0","CD151"
1.0792043587544e-79,0.972767373119122,0.444,0.31,3.4919815436216e-75,"0","SNN"
7.22774203343611e-77,0.729916845190681,0.569,0.497,2.33868048975892e-72,"0","CCND3"
4.09678910887241e-76,0.339211393204381,0.792,0.839,1.32559805195785e-71,"0","MT-ND1"
6.03479101871613e-74,0.725691533640314,0.514,0.399,1.95267732992598e-69,"0","AC147651.1"
4.97105518556969e-70,0.621778772596961,0.639,0.645,1.60848432639478e-65,"0","ARF1"
6.27690603474123e-67,0.844502429064763,0.526,0.464,2.03101848566122e-62,"0","MYH9"
4.08747079822187e-66,0.87614159187895,0.473,0.377,1.32258292618065e-61,"0","ACTN1"
1.23655881184295e-65,0.896360008053756,0.439,0.325,4.00113334748024e-61,"0","SH3BGRL2"
4.95716448247399e-62,1.09316084020714,0.391,0.278,1.60398971159411e-57,"0","C12orf75"
1.31148396130179e-60,0.683235351345469,0.507,0.422,4.24356865358421e-56,"0","TSPAN33"
8.34518927490864e-59,0.769664855885034,0.569,0.569,2.70025289368219e-54,"0","C9orf16"
1.05399119541565e-58,0.815525918978928,0.456,0.362,3.41039931100642e-54,"0","MPIG6B"
3.47372452257471e-58,0.720674047879688,0.551,0.521,1.1239930437695e-53,"0","SNAP23"
5.82333800588877e-54,0.702836986973934,0.482,0.394,1.88425747856543e-49,"0","AP003068.2"
1.6656742232883e-53,0.783824831237014,0.502,0.454,5.38962208429395e-49,"0","TUBA1C"
3.3526142905122e-53,0.888522134894802,0.454,0.381,1.08480540598103e-48,"0","MGAT4B"
6.99654484992851e-49,0.466996212710549,0.556,0.464,2.26387201709137e-44,"0","TMEM40"
1.62740713933818e-48,0.74748969604161,0.543,0.56,5.26580128075656e-44,"0","RHOA"
6.89032672133182e-47,0.450089907593009,0.563,0.47,2.22950301722134e-42,"0","PTCRA"
4.05975997643062e-45,0.82954583295865,0.466,0.413,1.31361653557366e-40,"0","COTL1"
4.41763965296565e-45,0.920358693263605,0.473,0.434,1.42941566251009e-40,"0","NDUFAF3"
9.26609395286499e-45,0.696663789421305,0.512,0.495,2.99823002032852e-40,"0","PLEK"
2.59767716379974e-44,0.836506436189456,0.47,0.43,8.40530399890682e-40,"0","MFSD1"
5.21654513440702e-44,1.10810824186462,0.274,0.176,1.68791750914008e-39,"0","CALD1"
4.98411513983694e-43,1.05033049567567,0.287,0.19,1.61271013579704e-38,"0","CXCL5"
2.07878996808273e-42,0.752367066744712,0.482,0.439,6.72634069972528e-38,"0","RSU1"
1.05977776326892e-41,0.897259884553558,0.393,0.32,3.42912290860925e-37,"0","PTGS1"
6.02105559181328e-40,0.827951458999976,0.495,0.498,1.94823295784302e-35,"0","TUBA1B"
6.5750393584875e-40,0.603578819148689,0.482,0.426,2.1274854852258e-35,"0","ARHGAP18"
2.60741683055073e-39,0.468911088605824,0.539,0.476,8.43681863861299e-35,"0","MMD"
2.96836555039783e-39,0.610359992868788,0.432,0.356,9.60474041142224e-35,"0","CLEC1B"
3.41477752509983e-36,0.251920001272352,0.142,0.291,1.10491956379655e-31,"0","SERPINB6"
1.68911332382737e-34,0.926891961044481,0.296,0.214,5.46546398190821e-30,"0","THBS1"
3.66905825502519e-31,0.347741107198363,0.127,0.256,1.1871971795785e-26,"0","TUBB"
5.26971495635247e-30,0.86329975465616,0.377,0.331,1.70512166842697e-25,"0","CTDSPL"
1.884572393875e-29,0.541665289003713,0.473,0.44,6.09791089486135e-25,"0","DAPP1"
5.61225610637318e-29,0.747675528854146,0.486,0.518,1.81595770833917e-24,"0","SSR4"
1.63784281703275e-28,0.804470972292634,0.408,0.369,5.29956800307285e-24,"0","MCUR1"
1.84408579495695e-28,0.820667925003771,0.307,0.238,5.96690840674221e-24,"0","C19orf33"
4.71154436581402e-28,0.571931201422843,0.517,0.541,1.52451441044644e-23,"0","TLK1"
4.52745700648715e-26,0.784205630409487,0.317,0.256,1.46494926358905e-21,"0","ITGB5"
2.24180107184524e-25,0.770047091725635,0.424,0.411,7.25379572816963e-21,"0","WDR1"
6.65919126340804e-24,0.265091721540896,0.169,0.301,2.15471451710094e-19,"0","ATF4"
8.9598257416914e-24,0.47692812391253,0.44,0.393,2.89913081523909e-19,"0","CA2"
1.1299847327226e-23,0.390228142234722,0.523,0.498,3.65629159967052e-19,"0","C2orf88"
1.51799136902168e-22,0.472528376102161,0.147,0.265,4.91176467274345e-18,"0","ATP6V1F"
4.02557696305611e-22,0.343914202264144,0.629,0.679,1.30255593793607e-17,"0","TSC22D1"
4.9662051027008e-21,0.764130019725709,0.327,0.282,1.6069149850809e-16,"0","ENDOD1"
2.81224397598154e-20,0.840828030194575,0.425,0.447,9.09957783308347e-16,"0","SPINT2"
6.64666469123751e-20,0.400884724350638,0.156,0.271,2.15066129414372e-15,"0","PRKAR1A"
1.77577693885759e-19,0.320005407441368,0.177,0.301,5.7458814410615e-15,"0","GRB2"
1.90180936276958e-19,0.272849613115748,0.197,0.332,6.15368455511352e-15,"0","PTTG1IP"
2.76520606804359e-19,0.380820718977914,0.205,0.347,8.94737727436864e-15,"0","GNAI2"
3.79844303756611e-19,0.821516795489288,0.25,0.194,1.22906221366527e-14,"0","TMEM158"
3.80961548207633e-19,0.678090336816625,0.461,0.495,1.23267728153544e-14,"0","TMEM50A"
3.31627847243285e-18,0.79520513336539,0.285,0.237,1.0730482253251e-13,"0","CD68"
3.78787884684492e-18,0.416451303356891,0.16,0.272,1.22564395847361e-13,"0","PCMT1"
7.30507425964679e-18,0.704155320796611,0.461,0.506,2.36370287819391e-13,"0","ATP6V0E1"
2.25856355896458e-17,0.38157703437352,0.181,0.301,7.30803410774169e-13,"0","GTF3C6"
4.02558818271363e-17,0.969873758543966,0.328,0.303,1.30255956828065e-12,"0","CYB5R3"
3.71505977451657e-16,0.431503901632132,0.194,0.319,1.20208189124033e-11,"0","TPI1"
1.02792958069289e-15,0.628449680067561,0.322,0.282,3.32607174424799e-11,"0","DOK2"
1.33717353578944e-15,0.753063841499564,0.262,0.218,4.3266924097539e-11,"0","SCN1B"
2.2597222546288e-15,0.368757249830409,0.199,0.322,7.3117832993024e-11,"0","NDUFA5"
5.90253204407781e-15,0.75499759933188,0.42,0.456,1.90988229350226e-10,"0","CAPZB"
5.90348298631265e-15,0.398092306605968,0.227,0.366,1.91018998988118e-10,"0","WDR83OS"
6.24644066845052e-15,0.360542013849295,0.227,0.365,2.02116080709054e-10,"0","YWHAQ"
7.93194750821768e-15,0.720857395677689,0.424,0.47,2.56654025523399e-10,"0","HMGN1"
8.88692291412761e-15,0.51777358182015,0.181,0.294,2.87554164732427e-10,"0","HSBP1"
1.53710588973325e-14,0.341425425169041,0.24,0.387,4.97361352740988e-10,"0","SEPT6"
2.03988304137847e-14,0.662083067862574,0.346,0.327,6.6004495569883e-10,"0","ANO6"
2.79772424604543e-14,0.715504170768001,0.381,0.387,9.0525963429292e-10,"0","HACD4"
4.20823798170374e-14,0.477210299093172,0.357,0.329,1.36165956373988e-09,"0","CLDN5"
4.70150737248972e-14,0.527643260657435,0.418,0.426,1.5212667405165e-09,"0","NCK2"
5.74527054714724e-14,0.369801480931766,0.211,0.332,1.85899719094043e-09,"0","PCNP"
1.23501184042222e-13,0.777443373234072,0.361,0.359,3.99612781205417e-09,"0","TUBB4B"
1.51820018848574e-13,0.569763370037156,0.161,0.259,4.91244034988331e-09,"0","ARF5"
1.65410027571741e-13,0.487488654489459,0.497,0.583,5.35217226213883e-09,"0","UBC"
1.67205909081122e-13,0.933237704289924,0.286,0.262,5.41028160013787e-09,"0","MMRN1"
2.11019000575547e-13,0.900688747361289,0.329,0.319,6.82794180162299e-09,"0","FHL1"
4.95395826845006e-13,0.515010718900931,0.344,0.321,1.60295227692239e-08,"0","MYLK"
4.42689659844868e-12,0.385344928638607,0.17,0.263,1.43241093236004e-07,"0","HCST"
4.54696063731831e-12,0.514518857813957,0.491,0.576,1.47126005341709e-07,"0","ARL6IP5"
4.92731809954407e-12,0.670721034233256,0.342,0.328,1.59433231746947e-07,"0","MLH3"
4.99372767359979e-12,0.891702686726992,0.316,0.309,1.61582046334668e-07,"0","GSN"
5.96935116947436e-12,0.451976462118017,0.195,0.302,1.93150295790682e-07,"0","TRAM1"
7.09760711996484e-12,0.517213935801856,0.392,0.395,2.29657273580702e-07,"0","FYB1"
